95	2502
95	2582
95	2587
95	2616
95	2659
95	2697
95	2699
95	2815
95	2826
95	2854
95	3064
95	3121
95	3127
95	3190
95	3227
95	3236
95	3374
95	3419
95	3421
95	3423
95	3497
95	3525
95	3644
95	3698
95	3734
95	3924
95	3983
95	3994
95	4099
95	4226
95	4289
95	4359
95	4413
95	4451
95	4472
95	4544
95	4613
95	4632
95	4704
95	4739
95	4792
95	4817
95	4826
95	4827
95	4932
95	4989
95	4996
95	5066
95	5130
95	5131
95	5155
95	5243
95	5370
95	5468
95	5567
95	5607
95	5615
95	5679
95	5730
95	5755
95	5913
95	5932
95	5973
95	6019
95	6109
95	6117
95	6118
4342	4352
4342	4359
4342	4448
4342	4480
4342	4613
4342	4671
4342	4682
4342	4727
4342	4817
4342	4996
4342	5107
4342	5165
4342	5215
4342	5263
4342	5338
4342	5351
4342	5443
4342	5482
4342	5538
4342	5615
4342	5635
4342	5679
4342	5721
4342	5737
4342	5896
4342	5913
4342	5920
4342	5957
4342	5973
4342	6019
4342	6097
4342	6117
6048	6096
6048	6109
6048	6118
33	45
33	111
33	207
33	453
33	555
33	637
33	639
33	675
33	910
33	995
33	997
33	1012
33	1156
33	1237
33	1256
33	1292
33	1302
33	1433
33	1734
33	1780
33	2067
33	2170
33	2245
33	2289
33	2337
33	2407
33	2468
33	2854
33	3044
33	3122
33	3228
33	3237
33	3473
33	3484
33	3648
33	3695
33	3696
33	3748
33	3815
33	3842
33	3879
33	4077
33	4104
33	4167
33	4239
33	4481
33	4542
33	4710
33	4827
33	4832
33	4862
33	5250
33	5362
33	5441
33	5468
33	5518
33	5546
33	5684
33	5755
33	5879
33	5932
33	5956
33	5990
33	6002
33	6013
33	6150
2347	2411
2347	2443
2347	2495
2347	2616
2347	2652
2347	2823
2347	2872
2347	2908
2347	3010
2347	3078
2347	3087
2347	3088
2347	3265
2347	3292
2347	3300
2347	3341
2347	3364
2347	3378
2347	3419
2347	3429
2347	3446
2347	3535
2347	3579
2347	3597
2347	3820
2347	3854
2347	3924
2347	4018
2347	4129
2347	4446
2347	4493
2347	4519
2347	4945
2347	4980
2347	4996
2347	5243
2347	5336
2347	5414
2347	5528
2347	5592
2347	5737
2347	5834
2347	5974
2347	6048
2347	6077
2347	6085
3820	3924
3820	4018
3820	4036
3820	4053
3820	4129
3820	4239
3820	4441
3820	4604
3820	4621
3820	4671
3820	4817
3820	4849
3820	4945
3820	4996
3820	5020
3820	5037
3820	5066
3820	5165
3820	5243
3820	5308
3820	5390
3820	5414
3820	5628
3820	5737
3820	6019
3820	6136
4972	4985
4972	5001
4972	5120
4972	5123
4972	5243
4972	5266
4972	5464
4972	5495
4972	5595
4972	5737
4972	5911
4972	5942
63	126
63	135
63	231
63	291
63	333
63	503
63	532
63	616
63	737
63	891
63	937
63	953
63	997
63	1175
63	1237
63	1267
63	1324
63	1335
63	1456
63	1465
63	1550
63	1625
63	1669
63	1685
63	1744
63	1780
63	1792
63	1875
63	1978
63	1999
63	2113
63	2191
63	2347
63	2353
63	2427
63	2616
63	2652
63	2659
63	2768
63	2848
63	2872
63	3010
63	3078
63	3088
63	3161
63	3292
63	3364
63	3449
63	3597
63	3838
63	3939
63	4282
63	4295
63	4409
63	4441
63	4519
63	4673
63	4812
63	4945
63	5000
63	5120
63	5234
63	5246
63	5473
63	5482
63	5528
63	5802
63	5941
63	6048
3314	3364
3314	3374
3314	3542
3314	3924
3314	4359
3314	4363
3314	4480
3314	4491
3314	4493
3314	4519
3314	4980
3314	4996
3314	5037
3314	5338
3314	5351
3314	5370
3314	5730
3314	5820
3314	5834
3314	5879
1324	1335
1324	1348
1324	1395
1324	1433
1324	1448
1324	1550
1324	1628
1324	1792
1324	1931
1324	1967
1324	1968
1324	2222
1324	2317
1324	2333
1324	2343
1324	2347
1324	2375
1324	2443
1324	2652
1324	2758
1324	2787
1324	2823
1324	2854
1324	2908
1324	2930
1324	3007
1324	3010
1324	3078
1324	3088
1324	3090
1324	3204
1324	3236
1324	3282
1324	3300
1324	3314
1324	3341
1324	3364
1324	3374
1324	3378
1324	3429
1324	3446
1324	3449
1324	3597
1324	3634
1324	3721
1324	3820
1324	3825
1324	3890
1324	3897
1324	3924
1324	3939
1324	4013
1324	4018
1324	4028
1324	4036
1324	4099
1324	4129
1324	4359
1324	4421
1324	4493
1324	4519
1324	4613
1324	4637
1324	4689
1324	4713
1324	4817
1324	4826
1324	4849
1324	4945
1324	4980
1324	4996
1324	5037
1324	5107
1324	5120
1324	5165
1324	5243
1324	5263
1324	5348
1324	5351
1324	5443
1324	5464
1324	5528
1324	5615
1324	5631
1324	5730
1324	5785
1324	5792
1324	5879
1324	5942
1324	6048
1324	6077
1324	6097
1324	6117
1324	6152
2908	3010
2908	3073
2908	3078
2908	3204
2908	3236
2908	3300
2908	3314
2908	3364
2908	3389
2908	3419
2908	3429
2908	3579
2908	3597
2908	3820
2908	3924
2908	4018
2908	4081
2908	4129
2908	4209
2908	4267
2908	4342
2908	4440
2908	4493
2908	4595
2908	4637
2908	4849
2908	4992
2908	4996
2908	5001
2908	5082
2908	5107
2908	5351
2908	5513
2908	5528
2908	5607
2908	5615
2908	5679
2908	5737
2908	5834
2908	5913
2908	6048
2908	6077
2908	6108
5679	5721
5679	5730
5679	5879
5679	5932
5679	6019
5679	6048
5679	6096
5679	6097
5679	6118
3078	3088
3078	3122
3078	3292
3078	3297
3078	3348
3078	3364
3078	3378
3078	3386
3078	3446
3078	3463
3078	3579
3078	3597
3078	3710
3078	3871
3078	3872
3078	3924
3078	4036
3078	4129
3078	4282
3078	4403
3078	4436
3078	4441
3078	4493
3078	4519
3078	4557
3078	4629
3078	4673
3078	4708
3078	4812
3078	4945
3078	4985
3078	4996
3078	5000
3078	5234
3078	5266
3078	5306
3078	5336
3078	5389
3078	5441
3078	5528
3078	5679
3078	5721
3078	5737
3078	5834
3078	5913
3078	5941
3078	6077
937	974
937	997
937	1007
937	1092
937	1175
937	1234
937	1237
937	1267
937	1318
937	1324
937	1335
937	1395
937	1551
937	1593
937	1849
937	1942
937	1999
937	2287
937	2347
937	2443
937	2632
937	2652
937	2908
937	3010
937	3078
937	3088
937	3161
937	3341
937	3364
937	3378
937	3446
937	3535
937	3597
937	3635
937	3787
937	3820
937	3890
937	3939
937	4018
937	4129
937	4267
937	4493
937	4519
937	4676
937	4820
937	4849
937	4945
937	4972
937	4985
937	5120
937	5165
937	5234
937	5246
937	5528
937	6048
937	6152
1335	1413
1335	1433
1335	1448
1335	1512
1335	1550
1335	1592
1335	1593
1335	1625
1335	1628
1335	1685
1335	1691
1335	1780
1335	1792
1335	1822
1335	1849
1335	1875
1335	1886
1335	1897
1335	1931
1335	1968
1335	2067
1335	2073
1335	2113
1335	2135
1335	2164
1335	2216
1335	2222
1335	2333
1335	2343
1335	2347
1335	2382
1335	2425
1335	2443
1335	2471
1335	2616
1335	2632
1335	2659
1335	2758
1335	2768
1335	2775
1335	2823
1335	2832
1335	2869
1335	2872
1335	2879
1335	2908
1335	3007
1335	3010
1335	3078
1335	3087
1335	3088
1335	3116
1335	3145
1335	3161
1335	3204
1335	3232
1335	3236
1335	3259
1335	3265
1335	3286
1335	3292
1335	3300
1335	3314
1335	3341
1335	3348
1335	3364
1335	3378
1335	3382
1335	3386
1335	3389
1335	3429
1335	3446
1335	3449
1335	3535
1335	3579
1335	3597
1335	3605
1335	3609
1335	3634
1335	3644
1335	3683
1335	3686
1335	3734
1335	3737
1335	3770
1335	3787
1335	3820
1335	3830
1335	3833
1335	3838
1335	3854
1335	3890
1335	3897
1335	3924
1335	3939
1335	3965
1335	3994
1335	4018
1335	4036
1335	4056
1335	4093
1335	4113
1335	4129
1335	4209
1335	4267
1335	4359
1335	4421
1335	4449
1335	4488
1335	4493
1335	4519
1335	4657
1335	4671
1335	4708
1335	4713
1335	4721
1335	4727
1335	4765
1335	4775
1335	4812
1335	4820
1335	4831
1335	4849
1335	4854
1335	4945
1335	4980
1335	4985
1335	4992
1335	4995
1335	4996
1335	5000
1335	5017
1335	5020
1335	5037
1335	5053
1335	5068
1335	5078
1335	5107
1335	5120
1335	5155
1335	5165
1335	5193
1335	5234
1335	5243
1335	5246
1335	5249
1335	5263
1335	5266
1335	5351
1335	5414
1335	5434
1335	5443
1335	5528
1335	5614
1335	5615
1335	5622
1335	5635
1335	5679
1335	5792
1335	5820
1335	5834
1335	5941
1335	6002
1335	6048
1335	6067
1335	6077
1335	6085
1335	6097
1335	6109
1335	6152
2628	2692
2628	2697
2628	2714
2628	2787
2628	2854
2628	3030
2628	3145
2628	3228
2628	3232
2628	3236
2628	3293
2628	3314
2628	3384
2628	3430
2628	3449
2628	3497
2628	3695
2628	3696
2628	3770
2628	3842
2628	3881
2628	3886
2628	3902
2628	4132
2628	4167
2628	4266
2628	4279
2628	4321
2628	4413
2628	4436
2628	4445
2628	4462
2628	4481
2628	4566
2628	4572
2628	4588
2628	4710
2628	4716
2628	4717
2628	4812
2628	4832
2628	4854
2628	4862
2628	4977
2628	5061
2628	5082
2628	5250
2628	5306
2628	5338
2628	5351
2628	5362
2628	5377
2628	5463
2628	5513
2628	5684
2628	5686
2628	5722
2628	5730
2628	5808
2628	5828
2628	5838
2628	5879
2628	5896
2628	5905
2628	5911
2628	5913
2628	5935
2628	5939
2628	5951
2628	5990
2628	6013
2628	6019
2628	6055
2628	6096
2628	6109
1138	1175
1138	1234
1138	1237
1138	1267
1138	1291
1138	1315
1138	1318
1138	1324
1138	1335
1138	1628
1138	1683
1138	1792
1138	2164
1138	2222
1138	2343
1138	2347
1138	2411
1138	2443
1138	2908
1138	3010
1138	3078
1138	3204
1138	3232
1138	3236
1138	3300
1138	3314
1138	3341
1138	3364
1138	3378
1138	3429
1138	3446
1138	3597
1138	3787
1138	3820
1138	3924
1138	3925
1138	4058
1138	4129
1138	4249
1138	4342
1138	4413
1138	4493
1138	4613
1138	4671
1138	4817
1138	4849
1138	4945
1138	4996
1138	5107
1138	5165
1138	5243
1138	5263
1138	5538
1138	5607
1138	5615
1138	5679
1138	5737
1138	5755
1138	5808
1138	5834
1138	5879
1138	5913
1138	6019
1138	6048
1138	6077
1138	6097
1138	6117
5879	5905
5879	5913
5879	5935
5879	5939
5879	5951
5879	5956
5879	5990
5879	6013
5879	6019
5879	6055
5879	6096
5879	6097
5879	6109
5879	6117
4493	4519
4493	4557
4493	4588
4493	4602
4493	4673
4493	4739
4493	4812
4493	4820
4493	4842
4493	4945
4493	4985
4493	4992
4493	5037
4493	5120
4493	5123
4493	5259
4493	5266
4493	5336
4493	5351
4493	5528
4493	5592
4493	5595
4493	5615
4493	5737
4493	6048
4493	6077
4493	6105
4493	6109
3984	4004
3984	4113
3984	4166
3984	4167
3984	4257
3984	4266
3984	4282
3984	4366
3984	4534
3984	4536
3984	4733
3984	4798
3984	4831
3984	4854
3984	4860
3984	4862
3984	5130
3984	5202
3984	5213
3984	5351
3984	5684
3984	5807
3984	5920
3984	5942
3984	5956
3984	5957
3984	5990
3984	5994
3984	6080
3984	6136
1551	1792
1551	1968
1551	2321
1551	2443
1551	2506
1551	2556
1551	2582
1551	2703
1551	2758
1551	2775
1551	2872
1551	3044
1551	3378
1551	3429
1551	3579
1551	3597
1551	3833
1551	4028
1551	4129
1551	4148
1551	4295
1551	4493
1551	4820
1551	4831
1551	5120
1551	5123
1551	5243
1551	5250
1551	5266
1551	5595
1551	5792
1551	5807
3010	3078
3010	3088
3010	3133
3010	3161
3010	3236
3010	3292
3010	3300
3010	3341
3010	3364
3010	3378
3010	3386
3010	3446
3010	3535
3010	3597
3010	3683
3010	3721
3010	3787
3010	3820
3010	3897
3010	3924
3010	4018
3010	4036
3010	4129
3010	4421
3010	4493
3010	4519
3010	4595
3010	4671
3010	4945
3010	4980
3010	4985
3010	4996
3010	5020
3010	5037
3010	5123
3010	5165
3010	5234
3010	5513
3010	5528
3010	5703
3010	5737
3010	5785
3010	5838
3010	5935
3010	6048
3010	6077
3010	6097
3010	6105
1234	1237
1234	1245
1234	1267
1234	1287
1234	1318
1234	1324
1234	1335
1234	1499
1234	1691
1234	1792
1234	1883
1234	2347
1234	2908
1234	3010
1234	3078
1234	3088
1234	3341
1234	3364
1234	3386
1234	3389
1234	3446
1234	3609
1234	3924
1234	4342
1234	4493
1234	4708
1234	5053
1234	5165
1234	5435
1234	5528
1234	6077
578	650
578	737
578	813
578	883
578	938
578	997
578	1007
578	1018
578	1056
578	1097
578	1131
578	1138
578	1155
578	1159
578	1235
578	1237
578	1261
578	1291
578	1324
578	1335
578	1433
578	1591
578	1628
578	1728
578	1809
578	1847
578	1849
578	2135
578	2196
578	2222
578	2266
578	2356
578	2582
578	2628
578	2854
578	2990
578	3010
578	3098
578	3204
578	3303
578	3314
578	3372
578	3374
578	3384
578	3429
578	3623
578	3634
578	3654
578	3668
578	3686
578	3721
578	3782
578	3820
578	3830
578	3854
578	3925
578	4053
578	4058
578	4129
578	4132
578	4225
578	4257
578	4342
578	4359
578	4440
578	4572
578	4588
578	4604
578	4613
578	4671
578	4682
578	4775
578	4817
578	4831
578	4914
578	4960
578	4980
578	4992
578	4996
578	5020
578	5037
578	5107
578	5215
578	5263
578	5293
578	5297
578	5338
578	5362
578	5370
578	5377
578	5435
578	5443
578	5446
578	5513
578	5528
578	5538
578	5615
578	5684
578	5737
578	5879
578	5896
578	5905
578	5913
578	5973
578	6019
578	6060
578	6079
578	6097
578	6108
578	6117
578	6136
5755	5927
5755	5941
5755	5973
5755	6045
5755	6049
5755	6096
5755	6105
5755	6108
5755	6109
5755	6117
1318	1324
1318	1335
1318	1395
1318	1512
1318	1792
1318	1822
1318	2073
1318	2343
1318	2347
1318	2443
1318	2652
1318	2908
1318	3010
1318	3073
1318	3078
1318	3236
1318	3300
1318	3314
1318	3341
1318	3364
1318	3378
1318	3429
1318	3446
1318	3535
1318	3597
1318	3787
1318	3811
1318	3924
1318	4018
1318	4036
1318	4099
1318	4129
1318	4359
1318	4448
1318	4493
1318	4519
1318	4637
1318	4717
1318	4849
1318	4945
1318	4992
1318	4996
1318	5037
1318	5120
1318	5123
1318	5165
1318	5243
1318	5266
1318	5351
1318	5427
1318	5528
1318	5607
1318	5615
1318	5635
1318	5942
1318	6048
1318	6077
1131	1138
1131	1175
1131	1234
1131	1237
1131	1318
1131	1324
1131	1335
1131	1550
1131	1575
1131	1792
1131	2343
1131	2347
1131	2356
1131	2908
1131	3010
1131	3078
1131	3364
1131	3446
1131	3654
1131	3924
1131	4129
1131	4480
1131	4493
1131	4945
1131	4996
1131	5107
1131	5528
1131	5679
1131	5755
1131	6048
1131	6077
5107	5123
5107	5135
5107	5155
5107	5306
5107	5317
5107	5351
5107	5414
5107	5473
5107	5482
5107	5615
5107	5679
5107	5721
5107	5730
5107	5879
5107	5927
5107	5951
5107	5972
5107	5973
5107	6048
5107	6096
5107	6097
5615	5679
5615	5730
5615	5759
5615	5789
5615	5834
5615	5879
5615	5905
5615	5913
5615	6013
5615	6019
5615	6085
5615	6097
5615	6109
5615	6117
5615	6118
5615	6136
3597	3695
3597	3734
3597	3748
3597	3787
3597	3825
3597	3833
3597	3838
3597	3890
3597	3992
3597	4018
3597	4028
3597	4113
3597	4129
3597	4132
3597	4162
3597	4295
3597	4409
3597	4422
3597	4493
3597	4519
3597	4557
3597	4588
3597	4602
3597	4673
3597	4721
3597	4772
3597	4812
3597	4820
3597	4826
3597	4849
3597	4864
3597	4914
3597	4945
3597	4972
3597	4985
3597	4995
3597	5001
3597	5078
3597	5120
3597	5123
3597	5193
3597	5243
3597	5250
3597	5259
3597	5263
3597	5266
3597	5336
3597	5350
3597	5427
3597	5443
3597	5464
3597	5535
3597	5595
3597	5606
3597	5622
3597	5737
3597	5778
3597	5792
3597	5807
3597	5911
3597	5941
3597	6077
3597	6091
3597	6109
737	813
737	822
737	937
737	997
737	1007
737	1009
737	1138
737	1159
737	1175
737	1234
737	1235
737	1237
737	1267
737	1291
737	1315
737	1318
737	1324
737	1335
737	1550
737	1616
737	1628
737	1792
737	1809
737	2073
737	2222
737	2343
737	2347
737	2411
737	2628
737	2758
737	2854
737	2908
737	3010
737	3078
737	3088
737	3204
737	3236
737	3286
737	3292
737	3300
737	3314
737	3364
737	3374
737	3384
737	3413
737	3421
737	3429
737	3446
737	3597
737	3721
737	3770
737	3820
737	3830
737	3924
737	4018
737	4036
737	4050
737	4058
737	4129
737	4132
737	4267
737	4359
737	4409
737	4493
737	4592
737	4613
737	4671
737	4727
737	4812
737	4817
737	4820
737	4826
737	4849
737	4945
737	4992
737	4996
737	5000
737	5037
737	5120
737	5123
737	5165
737	5234
737	5243
737	5443
737	5473
737	5519
737	5528
737	5615
737	5730
737	5879
737	5973
737	6048
737	6077
737	6097
737	6109
737	6117
4632	4721
4632	4739
4632	4817
4632	4860
4632	4867
4632	4995
4632	4996
4632	5078
4632	5082
4632	5155
4632	5384
4632	5389
4632	5443
4632	5523
4632	5606
4632	5615
4632	5755
4632	5757
4632	6096
4632	6105
4632	6109
4632	6117
4632	6136
6077	6105
2652	2787
2652	2908
2652	3010
2652	3078
2652	3088
2652	3161
2652	3282
2652	3292
2652	3341
2652	3378
2652	3446
2652	3890
2652	4018
2652	4036
2652	4129
2652	4519
2652	4629
2652	4689
2652	4812
2652	4820
2652	5140
2652	5528
2652	5808
1792	1875
1792	1931
1792	1999
1792	2334
1792	2343
1792	2595
1792	2632
1792	2652
1792	2659
1792	2787
1792	2908
1792	2966
1792	3007
1792	3010
1792	3019
1792	3030
1792	3061
1792	3072
1792	3078
1792	3088
1792	3116
1792	3237
1792	3292
1792	3314
1792	3364
1792	3378
1792	3597
1792	3636
1792	3745
1792	3748
1792	3830
1792	3924
1792	4018
1792	4129
1792	4162
1792	4279
1792	4493
1792	4519
1792	4627
1792	4717
1792	4772
1792	4826
1792	4996
1792	5528
1792	5686
1792	5785
1792	6002
1792	6048
1792	6079
6097	6117
4996	5037
4996	5078
4996	5107
4996	5263
4996	5317
4996	5370
4996	5443
4996	5471
4996	5482
4996	5538
4996	5595
4996	5607
4996	5615
4996	5635
4996	5679
4996	5730
4996	5737
4996	5879
4996	5896
4996	5905
4996	5913
4996	5974
4996	6019
4996	6048
4996	6085
4996	6097
4996	6117
4996	6118
974	997
974	1007
974	1318
974	1335
974	1441
974	1592
974	1666
974	1968
974	1985
974	1999
974	2016
974	2067
974	2199
974	2213
974	2347
974	2411
974	2427
974	2443
974	2616
974	2775
974	3087
974	3161
974	3190
974	3348
974	3378
974	3389
974	3550
974	3597
974	3623
974	3634
974	3721
974	3811
974	3833
974	4028
974	4080
974	4409
974	4493
974	4602
974	4632
974	4762
974	5001
974	5123
974	5263
974	5266
974	5350
974	5518
974	5595
974	5607
974	5631
974	5640
974	5737
974	5755
974	5927
974	5941
2343	2347
2343	2769
2343	2908
2343	3010
2343	3078
2343	3236
2343	3300
2343	3314
2343	3364
2343	3372
2343	3378
2343	3384
2343	3429
2343	3597
2343	3721
2343	3820
2343	3897
2343	3924
2343	4058
2343	4129
2343	4359
2343	4441
2343	4493
2343	4519
2343	4613
2343	4671
2343	4817
2343	4945
2343	4996
2343	5037
2343	5123
2343	5165
2343	5443
2343	5528
2343	5538
2343	5607
2343	5615
2343	5785
2343	5913
2343	6019
2343	6077
2343	6097
2343	6117
1175	1189
1175	1216
1175	1234
1175	1235
1175	1237
1175	1256
1175	1267
1175	1318
1175	1324
1175	1335
1175	1628
1175	1792
1175	1822
1175	1968
1175	2216
1175	2343
1175	2347
1175	2442
1175	2443
1175	2628
1175	2758
1175	2775
1175	2787
1175	2869
1175	2872
1175	2879
1175	2908
1175	2946
1175	3010
1175	3078
1175	3087
1175	3204
1175	3236
1175	3292
1175	3300
1175	3341
1175	3364
1175	3372
1175	3378
1175	3384
1175	3429
1175	3484
1175	3535
1175	3579
1175	3597
1175	3787
1175	3816
1175	3820
1175	3879
1175	3890
1175	3924
1175	3984
1175	4004
1175	4012
1175	4018
1175	4036
1175	4050
1175	4113
1175	4129
1175	4209
1175	4228
1175	4493
1175	4519
1175	4588
1175	4727
1175	4823
1175	4849
1175	4860
1175	4945
1175	4985
1175	4995
1175	4996
1175	5020
1175	5120
1175	5213
1175	5234
1175	5243
1175	5351
1175	5474
1175	5614
1175	5957
1175	6048
1175	6077
1175	6136
618	677
618	695
618	699
618	737
618	839
618	840
618	856
618	937
618	974
618	997
618	1007
618	1175
618	1229
618	1237
618	1267
618	1291
618	1320
618	1335
618	1395
618	1448
618	1551
618	1592
618	1822
618	1968
618	2139
618	2191
618	2213
618	2214
618	2217
618	2222
618	2318
618	2347
618	2356
618	2382
618	2443
618	2596
618	2616
618	2758
618	2775
618	2787
618	2823
618	2869
618	2885
618	2908
618	3010
618	3064
618	3133
618	3204
618	3236
618	3372
618	3378
618	3384
618	3389
618	3429
618	3500
618	3525
618	3535
618	3579
618	3597
618	3605
618	3612
618	3634
618	3698
618	3737
618	3745
618	3833
618	4018
618	4028
618	4081
618	4129
618	4132
618	4409
618	4493
618	4519
618	4588
618	4596
618	4602
618	4673
618	4805
618	4826
618	4849
618	4864
618	4945
618	4972
618	4985
618	4995
618	5001
618	5120
618	5123
618	5155
618	5193
618	5243
618	5266
618	5336
618	5338
618	5584
618	5595
618	5607
618	5737
618	5759
618	5905
618	5941
618	5990
618	6108
618	6109
618	6118
831	947
831	997
831	1256
831	1302
831	1304
831	1377
831	1494
831	1683
831	1761
831	2086
831	2337
831	2407
831	2462
831	2628
831	3088
831	3145
831	4050
831	4099
831	4462
831	4716
831	4717
831	4862
831	5362
831	5513
831	5684
831	5879
831	5951
831	6019
831	6055
831	6084
4129	4132
4129	4282
4129	4289
4129	4295
4129	4493
4129	4596
4129	4602
4129	4673
4129	4676
4129	4820
4129	4826
4129	4842
4129	4849
4129	4864
4129	4932
4129	4945
4129	4972
4129	4985
4129	5001
4129	5120
4129	5123
4129	5243
4129	5266
4129	5336
4129	5435
4129	5443
4129	5595
4129	5607
4129	5737
4129	5792
4129	6077
5001	5120
5001	5123
5001	5155
5001	5234
5001	5243
5001	5259
5001	5266
5001	5336
5001	5575
5001	5595
5001	5607
5001	5737
4554	4573
4554	4627
4554	4687
4554	4713
4554	4727
4554	5061
4554	5065
4554	5115
4554	5225
4554	5235
4554	5486
4554	5514
4554	5535
4554	5538
4554	5635
4554	5735
4554	5778
4554	5785
4554	5792
4554	5793
4554	5811
4554	5838
4554	5896
4554	5939
4554	5972
4554	5974
4554	6045
4554	6105
1159	1234
1159	1235
1159	1261
1159	1287
1159	1324
1159	1335
1159	1424
1159	1448
1159	1616
1159	1625
1159	1691
1159	2067
1159	2196
1159	2292
1159	2317
1159	2347
1159	2356
1159	2429
1159	2587
1159	2692
1159	2744
1159	2787
1159	2854
1159	2990
1159	3034
1159	3195
1159	3265
1159	3295
1159	3314
1159	3374
1159	3389
1159	3423
1159	3782
1159	3872
1159	4209
1159	4359
1159	4480
1159	4536
1159	4629
1159	4671
1159	4826
1159	4960
1159	4980
1159	5037
1159	5053
1159	5107
1159	5297
1159	5338
1159	5377
1159	5441
1159	5584
1159	5679
1159	5755
1159	5834
1159	5941
1159	5973
1159	6097
1237	1259
1237	1267
1237	1287
1237	1291
1237	1304
1237	1318
1237	1320
1237	1324
1237	1335
1237	1429
1237	1433
1237	1499
1237	1550
1237	1575
1237	1628
1237	1738
1237	1792
1237	1822
1237	1847
1237	1897
1237	2222
1237	2234
1237	2245
1237	2284
1237	2343
1237	2347
1237	2628
1237	2758
1237	2787
1237	2825
1237	2908
1237	3010
1237	3078
1237	3088
1237	3204
1237	3236
1237	3292
1237	3300
1237	3314
1237	3341
1237	3364
1237	3374
1237	3421
1237	3429
1237	3446
1237	3463
1237	3469
1237	3525
1237	3721
1237	3820
1237	3984
1237	4018
1237	4036
1237	4047
1237	4053
1237	4058
1237	4086
1237	4132
1237	4209
1237	4267
1237	4359
1237	4409
1237	4493
1237	4519
1237	4588
1237	4613
1237	4671
1237	4692
1237	4817
1237	4826
1237	4849
1237	4945
1237	4960
1237	4995
1237	4996
1237	5037
1237	5107
1237	5120
1237	5165
1237	5213
1237	5243
1237	5263
1237	5351
1237	5443
1237	5528
1237	5538
1237	5615
1237	5679
1237	5735
1237	5879
1237	5942
1237	6077
1237	6097
1237	6109
1237	6117
1237	6118
3341	3535
3341	3600
3341	3623
3341	3648
3341	3683
3341	3820
3341	3836
3341	3854
3341	3871
3341	3897
3341	3925
3341	4018
3341	4102
3341	4129
3341	4131
3341	4209
3341	4352
3341	4359
3341	4462
3341	4534
3341	4604
3341	4633
3341	4727
3341	4798
3341	4812
3341	4849
3341	4945
3341	4980
3341	5098
3341	5193
3341	5249
3341	5263
3341	5351
3341	5528
3341	5583
3341	5615
3341	5759
3341	6077
3364	3429
3364	3446
3364	3449
3364	3525
3364	3585
3364	3597
3364	3634
3364	3770
3364	3787
3364	3820
3364	3924
3364	4005
3364	4018
3364	4047
3364	4099
3364	4205
3364	4267
3364	4342
3364	4436
3364	4480
3364	4493
3364	4519
3364	4637
3364	4708
3364	4717
3364	4831
3364	4842
3364	4864
3364	4914
3364	4945
3364	4985
3364	4995
3364	4996
3364	5037
3364	5107
3364	5123
3364	5135
3364	5154
3364	5193
3364	5350
3364	5528
3364	5615
3364	5634
3364	5679
3364	5737
3364	5759
3364	5785
3364	5789
3364	5808
3364	5811
3364	5879
3364	5941
